,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
3594,A5932,"['Magnum Media DUAL SCALE 0-32% Brix and 1.000-1.130SG Wort Refractometer RSG-100ATC Beer Home Brew', 'Inkbird All-Purpose Digital Temperature Controller Fahrenheit &Centigrade Thermostat w Sensor 2 Relays ITC-1000', 'Eagle 1610MB Blue High Density Polyethylene Lab Pack Drum with Metal Lever-lock Lid, 14 gallon Capacity, 26.5"" Height, 15"" Diameter', 'Waterpik Sensonic Professional Toothbrush (SR-3000)', 'SainSmart L293D Motor Drive Shield For Arduino Duemilanove Mega UNO R3 AVR ATMEL']","Monoprice ABS 3D Printer Filament - White - 1kg Spool, 1.75mm Thick | For All ABS Compatible Printers","[121, 2383, 2084, 697, 2767]",2156,"['<a_107><b_26><c_63>', '<a_107><b_35><c_49>', '<a_206><b_120><c_108>', '<a_24><b_165><c_166>', '<a_30><b_108><c_233>']",<a_223><b_78><c_229>
3595,A2325,"['Dynarex 2611 Safe-Touch Vinyl Exam Glove Powder Less Small Box', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']",O-Cedar Multi-Use Scrunge Scrub Sponge (Pack of 6),"[829, 181, 181, 182]",680,"['<a_44><b_254><c_10>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>']",<a_24><b_38><c_244>
3596,A7672,"['PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; White Connector Tubing for 3D Printer - 2.0 Meters', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White']",Hilitchi 260pcs M3/4/5/6/8 Allen Head Socket Hex Grub Screw Set Assortment Kit with Plastic Box 12.9 Class Black Alloy Steel,"[2730, 562, 1850, 1851, 50, 1847]",129,"['<a_223><b_147><c_197>', '<a_223><b_198><c_37>', '<a_223><b_198><c_182>', '<a_223><b_198><c_9>', '<a_223><b_198><c_36>', '<a_223><b_20><c_170>']",<a_224><b_153><c_243>
3597,A5925,"['ZJchao 10 pieces Tungsten Carbide Rotary Burr SET 1/8"" shank [Misc.]', 'URBESTAC 250V 5A SPDT 1NO 1NC Momentary Hinge Roller Lever Micro Switches 3 Pins 10 Pcs', 'E-Projects EPC-103 16 Value Resistor Kit, 10 Ohm - 1M Ohm (Pack of 400)', 'Industrial & Scientific"" />', 'Industrial & Scientific"" />', 'Black Plastic Drag Chain Cable Carrier 10 x 15mm for CNC Router Mill', 'E-Projects 100EP514100R 100 Ohm Resistors, 1/4 W, 5% (Pack of 100)']","3D Solutech Teal Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)","[265, 3304, 1601, 3573, 3661, 2429, 2392]",1552,"['<a_193><b_113><c_101>', '<a_236><b_33><c_2>', '<a_73><b_56><c_30>', '<a_15><b_103><c_136>', '<a_15><b_234><c_196>', '<a_159><b_209><c_99>', '<a_73><b_224><c_218>']",<a_223><b_80><c_114>
3598,A2390,"['Premiere 9411 Disposable Scalpels with #11 High-Carbon Steel Blades, Plastic Handle, Sterile, Individually Foil Wrapped, Box of 10 pcs', 'Dynarex 4110-B Disposable Scalpels, Sterile, Number 10, 10/bx', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[486, 2086, 181, 181]",182,"['<a_180><b_227><c_201>', '<a_180><b_183><c_220>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>']",<a_107><b_93><c_0>
3599,A2356,"['Dynarex 4110 Medi-Cut Sterile Disposable #10 Scalpels, Steel Blade (Pack of 10)', 'SEOH Scalpel Handle- #3 - Fits 10 Thru 15', 'Dynarex 2201 Medical Surgical Face Masks (Pack of 50)', 'Prestige Medical Fluoride Scissor, Black, 7 1/2 Inch', 'Think Safe 1095TS 7"" Trauma Shear']","Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)","[2166, 2167, 146, 1531, 2530]",130,"['<a_180><b_131><c_208>', '<a_42><b_232><c_53>', '<a_44><b_165><c_136>', '<a_180><b_41><c_58>', '<a_44><b_182><c_228>']",<a_202><b_52><c_171>
3600,A7247,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",[562],1850,['<a_223><b_198><c_37>'],<a_223><b_198><c_182>
3601,A7450,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark', 'SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm', 'ELEGOO Stepstick Stepper Motor Driver Module A4988 + Heat Sink for 3D Printer Reprap, CNC Machine or Robotics(Pack of 5)', 'Proto-pasta CFP11705 The Original Carbon Fiber Spool , PLA 1.75 mm, 500 g , Black']","XTC-3D High Performance 3D Print Coating, 6.4 Oz","[1107, 2544, 2088, 2204]",2738,"['<a_223><b_198><c_230>', '<a_223><b_86><c_176>', '<a_158><b_89><c_164>', '<a_223><b_89><c_223>']",<a_223><b_201><c_2>
3602,A7342,"['Phantom YoYo Arduino ProtoShield prototype expansion board including mini bread board', 'MakerBot Replicator Desktop 3D Printer - 5th Generation', 'Mercurry 5PCS M6 3D Printer 0.2mm 0.3mm 0.4mm 0.5mm 0.8mm Extruder Brass Nozzle Print Head for E3D Makerbot', '3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue']","eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black","[2625, 3651, 2722, 3112, 50]",2703,"['<a_73><b_108><c_47>', '<a_91><b_30><c_173>', '<a_158><b_119><c_120>', '<a_223><b_80><c_3>', '<a_223><b_198><c_36>']",<a_223><b_126><c_0>
3603,A5326,"['Hoover Max Extract 77 Multi-Surface Pro Hardwood Floor and Carpet Cleaner Machine FH50240', 'Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing', 'Lisle 52750 Stethoscope Kit', 'Lisle 52750 Stethoscope Kit']",Telescoping LED Lighted Flexible Inspection Mirror 360 Swivel for Extra Viewing,"[1404, 145, 366, 366]",2845,"['<a_24><b_94><c_25>', '<a_17><b_14><c_32>', '<a_180><b_233><c_123>', '<a_180><b_233><c_123>']",<a_180><b_238><c_237>
3604,A2176,"['Krazy Glue KG48348MR 5G Advance Prcisn Tip, Pack of 1, Multicolor', 'J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.', 'WD-40 Specialist&nbsp;Rust Release Penetrant Spray with Blu Torch&nbsp;and SMART STRAW&nbsp;SPRAYS 2 WAYS, 11 OZ', 'Bob Smith Industries BSI-201 Quik-Cure Epoxy (4.5 oz. Combined)', 'Gorilla Super Glue Gel, 15 Gram, Clear', 'J-B Weld 8276 KwikWeld Quick Setting Steel Reinforced Epoxy - 2 oz.', 'Dap 18275 DYNAFLEX 230, White 100% Waterproof Window, Door & Trim Sealant, 10.1 oz', 'Stanley R120 Rivet Pack Assortment', 'SGS Tool Company 11703 SC-1 Double Cut Carbide Bur 1/4 Diameter 1/4 Shank Diameter', 'Industrial & Scientific"" />']","Steel Flat Washer, Black Oxide Finish, ASME B18.22.1, 1/4"" Screw Size, 9/32"" ID, 5/8"" OD, 0.065"" Thick (Pack of 100)","[1233, 675, 542, 453, 172, 326, 1502, 658, 3080, 1994]",2366,"['<a_165><b_149><c_2>', '<a_165><b_59><c_69>', '<a_173><b_94><c_147>', '<a_165><b_170><c_54>', '<a_165><b_52><c_74>', '<a_165><b_59><c_20>', '<a_244><b_103><c_33>', '<a_224><b_76><c_250>', '<a_193><b_75><c_16>', '<a_15><b_185><c_11>']",<a_224><b_209><c_28>
3605,A6416,"['uxcell Metric Thickness Feeler Gage Gauge (0.02-1.00mm)', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White', 'FAMI 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 2132003mm', '500 Piece Assorted Loose Bicycle Bearing Balls 1/8"", 5/32"", 3/16"" 7/32"" & 1/4', 'Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm']","Micro-Swiss HW-NOZ-MK10-04 Plated Brass Wear Resistant Nozzles, 1.75 mm, MK10 (Flash Forge/Dremel/Wanhao) 0.4 mm, Bright Nickel","[3108, 444, 1847, 1857, 2811, 2151]",3600,"['<a_104><b_169><c_102>', '<a_223><b_198><c_114>', '<a_223><b_20><c_170>', '<a_158><b_78><c_71>', '<a_71><b_104><c_232>', '<a_91><b_115><c_103>']",<a_91><b_96><c_90>
3606,A5650,"['Powerbuilt 648439 Adjustable Cylinder Hone Deglazer', 'Adenna DLG675 Dark Light 9 mil Nitrile Powder Free Exam Gloves (Black, Medium) Box of 100', 'SummitLink Pack of 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo']","HBD Thermoid NBR/PVC SAE30R6 Fuel Line Hose, 3/8"" x 25' Length, 0.375"" ID, Black","[3094, 1043, 392]",850,"['<a_159><b_149><c_211>', '<a_44><b_71><c_57>', '<a_228><b_45><c_18>']",<a_79><b_169><c_0>
3607,A738,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'Pro Series 1400750340 6"" Caster', 'Arrow Fastener 609 Wide Crown Swingline Style Heavy Duty 9/16-Inch Staples, 1000-Pack', 'Dicor BT-1834-1 1/8"" x 3/4"" x 30\' Butyl Seal Tape', 'B and K Industries D08050P 1/2-Inch OD by 50-Feet Copper Tubing', 'Philips Sonicare 3 Series gum health rechargeable electric toothbrush, HX6631']","Rok Hardware #6 x 5/8"" Flat Head Phillips Deep Thread Wood Screws Nickel (Zinc Finish) - Super Value 100 Pack","[182, 801, 546, 720, 1027, 1300]",1921,"['<a_107><b_93><c_0>', '<a_52><b_55><c_53>', '<a_42><b_46><c_174>', '<a_170><b_49><c_43>', '<a_228><b_114><c_97>', '<a_24><b_20><c_107>']",<a_224><b_95><c_10>
3608,A2571,"['Duck Brand 300877 Professional Grade Electrical Tape, 3/4-Inch by 66 Feet, Single Roll, White', 'ABS Sheet - .118"" Thick, Black, 12"" x 24"" Nominal']","RMP .125 3003 H14 Aluminum Sheet 12"" x 12","[490, 2480]",1305,"['<a_202><b_161><c_182>', '<a_79><b_85><c_92>']",<a_251><b_111><c_10>
3609,A2801,"['Gardner Bender 10-145F 12-10 Female Terminal, 100 Pack, Yellow AWG', 'Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG', 'Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG', 'Carwires PBS8 8-AWG Crimp Barrier Spades, 4-Pack', 'Ancor Marine Grade Electrical Heat Activated Adhesive Lined Shrink Tubing', 'SharkBite 22461LF Barb PEX Ball Valve, 1/2-Inch, Brass']",ANYCUBIC 3D Printer Heating Controller MKS MOSFET for Heatbed Extruder MOS Module,"[1529, 216, 217, 1309, 883, 1512]",2726,"['<a_67><b_245><c_41>', '<a_17><b_217><c_0>', '<a_17><b_217><c_0>', '<a_67><b_181><c_252>', '<a_228><b_127><c_107>', '<a_108><b_252><c_66>']",<a_91><b_242><c_202>
3610,A7476,"['3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY']","3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK",[3466],3112,['<a_223><b_80><c_165>'],<a_223><b_80><c_3>
3611,A978,"['Rutland Products 76C 500-Degree RTV High Heat Silicone Seal, 10.3-Ounce Cartridge, Clear', 'Frost King Available R534H Sponge Rubber Foam Tape 5/16-Inch, Black, 3/4"" W, 5/16"" T, 10 ft L', 'M-D Building Products 2758 High Density Foam Tape, White', '3"" X 4"" 4-mil Clear Resealable Zipper Poly Shipping Bags (Qty=100)', 'eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning']",Seek Thermal Compact Imager for iOS-Apple,"[212, 1433, 374, 2038, 2333]",1466,"['<a_244><b_129><c_78>', '<a_202><b_16><c_147>', '<a_244><b_0><c_0>', '<a_210><b_9><c_46>', '<a_91><b_162><c_93>']",<a_36><b_64><c_122>
3612,A3583,"['IRWIN Tools Magnetic Angle Locator (1794488)', 'RhinoGear 11912ABMI RhinoRamps MAX Vehicle Ramp - Pair (16,000lb. GVW Capacity)', 'Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes', 'Ribbed ""L"" Series Rivet Nuts - Material: Steel-Yellow Zinc, Thread Size: 8-32 UNC, Grip Range: .020-.080, 100 Piece Box']",Uxcell a15052000ux0115 2Pcs Slotted Metal 35 mm Din Mounting Rail 40 cm Long for AC Contactor,"[2935, 836, 178, 3274]",3338,"['<a_15><b_73><c_23>', '<a_87><b_242><c_12>', '<a_224><b_17><c_207>', '<a_224><b_240><c_253>']",<a_23><b_188><c_189>
3613,A7077,"['Monoprice ABS 3D Printer Filament - White - 1kg Spool, 1.75mm Thick | For All ABS Compatible Printers']",2 Meters PTFE Teflon Bowden Tube 1.75 Filament 3D printer RepRap Rostock Kossel,[2156],2513,['<a_223><b_78><c_229>'],<a_158><b_138><c_227>
3614,A3631,"['3M 1194 Foil Tape with Nonconductive Adhesive, 1"" width x 6yd length (1 roll)', 'Stove Gasket Cement (77E) 2.3oz BLACK', 'Push-On Alligator Clips for Test Leads', 'Electronic Specialties 618 Green/Yellow/Red/Black 3.25 x 0.25 x 0.25 Mini Back Probe/Wire Piercer', 'Uxcell a15011600ux0214 5 Piece 5K Ohm Linear Taper Rotary Potentiometer, 5KB B5K Pot', 'E-Projects EPC-103 16 Value Resistor Kit, 10 Ohm - 1M Ohm (Pack of 400)', 'Hantek 1008C PC USB 8CH Automotive Diagnostic Digital Oscilloscope/DAQ/Programmable Generator', 'DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[2395, 1893, 758, 3361, 3553, 1601, 2387, 1824, 181, 181]",182,"['<a_202><b_119><c_149>', '<a_244><b_232><c_85>', '<a_211><b_133><c_85>', '<a_211><b_65><c_140>', '<a_73><b_123><c_204>', '<a_73><b_56><c_30>', '<a_36><b_132><c_182>', '<a_73><b_110><c_3>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>']",<a_107><b_93><c_0>
3615,A2446,"['JVCC AF20 Aluminum Foil Tape (2 mil Linered): 2 in. x 50 yds. (Silver)', 'Forney 70487 Tube Brush, Nylon with Wire Loop Handle, 15-1/2-Inch-by-1-1/4-Inch', 'LDR 020 9645 Pressure Gauge, 3/4-Inch IPS, 200 lb. Pressure', 'Sashco 13033 5oz Sashco Sealants White Lexel Adhesive Caulk, 5-Ounce', 'Sashco 13030 10.5oz Sashco Sealants White Lexel Adhesive Caulk, 10.5-Ounce']","LASCO 11-1033 PTFE Pipe Sealant Tape, 1/2-Inch x 100-Inch, White","[684, 2688, 3297, 1209, 1973]",160,"['<a_202><b_10><c_132>', '<a_193><b_76><c_102>', '<a_229><b_36><c_36>', '<a_244><b_170><c_238>', '<a_244><b_170><c_3>']",<a_79><b_87><c_179>
3616,A4131,"['Kimberly-Clark Professional 55083 PURPLE NITRILE Exam Gloves, 242 mm Length, Large, Purple (Box of 100)', 'Haylard Health Purple Nitrile Exam Gloves, Large, 100 Count', 'KIM50601 - KIMBERLY CLARK PURPLE NITRILE Exam Gloves', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)']","Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)","[677, 1991, 3341, 119]",119,"['<a_44><b_46><c_248>', '<a_44><b_218><c_75>', '<a_44><b_233><c_96>', '<a_210><b_156><c_39>']",<a_210><b_156><c_39>
3617,A3292,"['RhinoGear 11912ABMI RhinoRamps MAX Vehicle Ramp - Pair (16,000lb. GVW Capacity)', 'Kano Aerokroil Penetrating Oil, 10 oz. aerosol (AEROKROIL)', 'Loctite 234796-6 Super Glue Liquid, 10g Longneck Bottles (Case of 6)']",Proxxon 28608 Precision Vise FMZ with Clamp,"[836, 348, 924]",471,"['<a_87><b_242><c_12>', '<a_173><b_149><c_147>', '<a_165><b_210><c_215>']",<a_193><b_110><c_45>
3618,A7239,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray","[1573, 562, 1850, 1851, 3155]",2058,"['<a_223><b_198><c_214>', '<a_223><b_198><c_37>', '<a_223><b_198><c_182>', '<a_223><b_198><c_9>', '<a_223><b_72><c_23>']",<a_223><b_198><c_34>
3619,A5594,"['Industrial & Scientific"" />', 'LulzBot TAZ 6 3D Printer', 'Gizmo Dorks 3mm (2.85mm) ABS Filament 1kg / 2.2lb for 3D Printers, White', 'Verbatim 3D Printer Filament - PLA High-Grade 1.75mm 1kg Reel - Widely Compatible with 3D Printers - Red', 'Gizmo Dorks 3D Print Removal Tool, 5-inch Blade', 'Gizmo Dorks 3mm (2.85mm) ABS Filament 1kg / 2.2lb for 3D Printers, Gray']","Gizmo Dorks 3mm (2.85mm) ABS Filament 1kg / 2.2lb for 3D Printers, Green","[98, 2469, 3462, 275, 2475, 2752]",3526,"['<a_15><b_155><c_49>', '<a_223><b_176><c_15>', '<a_223><b_159><c_132>', '<a_223><b_206><c_229>', '<a_223><b_59><c_216>', '<a_223><b_159><c_118>']",<a_223><b_159><c_158>
3620,A4187,"['Devcon Epoxy Bathtub Repair Kit (Almond & White)', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[1957, 181, 181]",182,"['<a_117><b_198><c_235>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>']",<a_107><b_93><c_0>
3621,A6463,"['3M Easy Trap Duster, 5"" x 6"" x 30\' Dusting Cloth (8 Boxes of 60 Sheets)', 'Bosch Bare-Tool MXH180BL 18-Volt Brushless Oscillating Tool Kit with L-Boxx-2 and Exact-Fit Insert Tray', 'Dorman Hardware 4-9845 Peggable Wire Basket Set, 3-Pack']","ETA hand2mind Plastic Rainbow Fraction Tiles, Math Manipulative (Set of 51)","[3142, 3054, 465]",2075,"['<a_24><b_209><c_175>', '<a_193><b_250><c_99>', '<a_71><b_122><c_150>']",<a_14><b_175><c_144>
3622,A7106,"['MakerGear M2 Desktop 3D Printer', '3D Solutech Real Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - ST176BLPLA', '3D Solutech Real Grey 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', 'Tekpower TP3005T Variable Linear DC Power Supply, 0-30V @ 0-5A with Alligator Test Leads', '5PCS Nema17 Stepper Motor 2A 64oz.in 40mm Body 4-lead 1m Cable W/Connector DIY CNC', 'SMAKN TB6600 Upgraded Version 32 Segments 4A 40V 57/86 Stepper Motor Driver', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray', 'Teensy 3.2', 'BIQU GT2 20Teeth 5mm Bore Aluminum Timing Belt Idler Pulley for 3D Printer 6mm Width Timing Belt (Pack of 5pcs)']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver","[1202, 3522, 2660, 1480, 3576, 3448, 2058, 2638, 1755]",2507,"['<a_158><b_91><c_222>', '<a_223><b_80><c_11>', '<a_223><b_80><c_158>', '<a_158><b_99><c_223>', '<a_30><b_192><c_4>', '<a_30><b_158><c_143>', '<a_223><b_198><c_34>', '<a_30><b_185><c_5>', '<a_159><b_251><c_245>']",<a_223><b_198><c_173>
3623,A2462,"['Master Lock Strap, 12 ft. Long Lashing Strap, 3060DAT (Pack of 2)']",Barge All Purpose Cement,[245],1281,['<a_71><b_106><c_76>'],<a_206><b_20><c_124>
3624,A7680,"['Anderson Metals 56101 Brass Pipe Fitting, Barstock Tee, 1/4"" x 1/4"" x 1/4"" NPT Female Pipe', 'Tru-Flate 21-143 1/4"" NPT Male Fitting x 3/8"" ID Hose Barb Type Fitting', 'Hanson 1903ZR Tap 1/4""-18Npt Taper, for Tap Die Extraction', 'White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25\' Length']","White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length","[1767, 364, 2870, 93]",94,"['<a_108><b_1><c_65>', '<a_108><b_160><c_177>', '<a_224><b_3><c_251>', '<a_228><b_158><c_82>']",<a_228><b_158><c_11>
3625,A4486,"['Loos Stainless Steel 302/304 Wire Rope, 1x7 Strand, 3/64"" Bare OD, 250\' Length, 375 lbs Breaking Strength', 'Loos Stainless Steel 302/304 Wire Rope, 1x7 Strand, 3/64"" Bare OD, 250\' Length, 375 lbs Breaking Strength', 'Forney 70487 Tube Brush, Nylon with Wire Loop Handle, 15-1/2-Inch-by-1-1/4-Inch', '3M Steri-Strip Reinforced Sterile Skin Closures, 10 Pack Variety Pack', '5 PIECES SCISSORS FORCEPS HEMOSTATS NEEDLE HOLDERS DDP INSTRUMENTS']","Curad Antiviral Face Mask, 10 Count","[3170, 3170, 2688, 1252, 2406]",2241,"['<a_71><b_119><c_163>', '<a_71><b_119><c_163>', '<a_193><b_76><c_102>', '<a_122><b_227><c_166>', '<a_42><b_99><c_71>']",<a_44><b_112><c_94>
3626,A7484,"['1.75mm Dark Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm', '3D Solutech Printer Filament, Real Black PLA, 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 1.1 LBS (0.5KG)', '3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY', '3D Solutech Navy Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)']","3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS","[2742, 3592, 3466, 2721]",2909,"['<a_158><b_206><c_0>', '<a_223><b_80><c_6>', '<a_223><b_80><c_165>', '<a_223><b_246><c_2>']",<a_223><b_80><c_84>
3627,A7056,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow', 'BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm', 'BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm', 'ProTapes Pro 950 Polyimide Film Tape, 7500V Dielectric Strength, 36 yds Length x 1/2"" Width (Pack of 1)', 'Ceramic Insulation 1"" x 12"" Piece Improves Performance of Your Hotend']","3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY","[1851, 2477, 2477, 1319, 1796]",3466,"['<a_223><b_198><c_9>', '<a_223><b_160><c_251>', '<a_223><b_160><c_251>', '<a_79><b_199><c_17>', '<a_79><b_185><c_147>']",<a_223><b_80><c_165>
3628,A4397,"['LASCO 11-1033 PTFE Pipe Sealant Tape, 1/2-Inch x 100-Inch, White']",Bulldog 131525 Multi-Screwdriver Holder Peg Hook,[160],171,['<a_79><b_87><c_179>'],<a_159><b_203><c_41>
